caliculating nowhigh=0.0
-60.0,0.0,3.2
 -60.0,0.0,3.2
-60.0,0.0,5.060962566844919
 -60.0,0.0,3.2
60.0,0.0,3.2
 60.0,0.0,3.2
60.0,0.0,6.771428571428571
 60.0,0.0,7.2
57.2,0.0,10.0
 69.2,0.0,10.0
53.751724137931035,0.0,10.0
 53.2,0.0,10.0
55.120000000000005,0.0,10.0
 53.2,0.0,10.0
55.6,0.0,10.0
 53.6,0.0,10.0
56.1,0.0,10.0
 57.67272727272728,0.0,10.0
-55.26913580246914,0.0,10.0
 -52.800000000000004,0.0,10.0
-56.800000000000004,0.0,10.0
 -66.72,0.0,10.0
-55.34777070063695,0.0,10.0
 -58.099999999999994,0.0,10.0
-55.275816993464055,0.0,10.0
 -62.200000000000045,0.0,10.0
-55.089932885906045,0.0,10.0
 -58.63999999999998,0.0,10.0
-49.848888888888894,0.0,10.0
 -49.550000000000004,0.0,10.0
-50.12244897959184,0.0,10.0
 -53.2,0.0,10.0
-51.10769230769231,0.0,10.0
 -67.20000000000006,0.0,10.0
-54.96666666666667,0.0,10.0
 -57.14782608695653,0.0,10.0
-55.089932885906045,0.0,0.0
 -58.63999999999998,0.0,0.0
-50.12244897959184,0.0,0.0
 -53.2,0.0,0.0
-49.848888888888894,0.0,0.0
 -60.69999999999995,0.0,0.0
-48.79024390243903,0.0,0.0
 -76.4,0.0,0.0
-47.37435897435898,0.0,0.0
 -46.65882352941177,0.0,0.0
-55.275816993464055,0.0,0.0
 -62.200000000000045,0.0,0.0
-55.34777070063695,0.0,0.0
 -58.099999999999994,0.0,0.0
-56.800000000000004,0.0,0.0
 -64.4,0.0,0.0
56.1,0.0,0.0
 57.67272727272728,0.0,0.0
-54.96666666666667,0.0,0.0
 -57.14782608695653,0.0,0.0
-51.10769230769231,0.0,0.0
 -67.20000000000006,0.0,0.0
55.6,0.0,0.0
 53.6,0.0,0.0
55.120000000000005,0.0,0.0
 53.2,0.0,0.0
57.2,0.0,0.0
 57.79770114942529,0.0,0.0
49.06666666666667,0.0,7.2
 49.2,0.0,7.2
49.06666666666667,0.0,4.533333333333333
 48.800000000000004,0.0,3.2
-48.66666666666667,0.0,7.2
 -48.400000000000006,0.0,7.2
-48.66666666666667,0.0,5.866666666666667
 -48.800000000000004,0.0,7.2
57.2,0.0,0.0
 57.2,0.0,0.0
57.55714285714286,0.0,0.35714285714285715
 57.6,0.0,0.4
57.6,0.0,0.4
 57.6,0.0,0.4
57.957142857142856,0.0,0.4
 58.0,0.0,0.4
58.0,0.0,0.4
 58.0,0.0,0.4
58.35714285714286,0.0,0.4
 58.400000000000006,0.0,0.4
58.400000000000006,0.0,0.4
 58.400000000000006,0.0,0.4
58.75714285714286,0.0,0.7571428571428571
 58.800000000000004,0.0,0.8
58.800000000000004,0.0,0.8
 58.800000000000004,0.0,0.8
59.15714285714286,0.0,1.1571428571428573
 59.2,0.0,1.2000000000000002
59.2,0.0,1.2000000000000002
 59.2,0.0,1.2000000000000002
59.55714285714286,0.0,1.5571428571428572
 59.6,0.0,1.6
59.6,0.0,1.6
 59.6,0.0,1.6
59.957142857142856,0.0,1.957142857142857
 60.0,0.0,2.0
60.0,0.0,2.0
 60.0,0.0,2.0
60.0,0.0,2.3571428571428577
 60.0,0.0,2.4000000000000004
60.0,0.0,2.4000000000000004
 60.0,0.0,2.4000000000000004
60.0,0.0,2.7571428571428576
 60.0,0.0,2.8000000000000003
60.0,0.0,2.8000000000000003
 60.0,0.0,2.8000000000000003
60.0,0.0,3.1571428571428575
 60.0,0.0,3.2
-56.800000000000004,0.0,0.0
 -56.800000000000004,0.0,0.0
-56.9860962566845,0.0,0.18609625668449198
 -56.800000000000004,0.0,0.0
-57.2,0.0,0.4
 -57.2,0.0,0.4
-57.386096256684496,0.0,0.4
 -57.2,0.0,0.4
-57.6,0.0,0.4
 -57.6,0.0,0.4
-57.786096256684495,0.0,0.4
 -57.6,0.0,0.4
-58.0,0.0,0.4
 -58.0,0.0,0.4
-58.18609625668449,0.0,0.5860962566844921
 -58.0,0.0,0.4
-58.400000000000006,0.0,0.8
 -58.400000000000006,0.0,0.8
-58.5860962566845,0.0,0.9860962566844921
 -58.400000000000006,0.0,0.8
-58.800000000000004,0.0,1.2000000000000002
 -58.800000000000004,0.0,1.2000000000000002
-58.9860962566845,0.0,1.386096256684492
 -58.800000000000004,0.0,1.2000000000000002
-59.2,0.0,1.6
 -59.2,0.0,1.6
-59.386096256684496,0.0,1.786096256684492
 -59.2,0.0,1.6
-59.6,0.0,2.0
 -59.6,0.0,2.0
-59.6,0.0,2.1860962566844924
 -59.6,0.0,2.0
-59.6,0.0,2.4000000000000004
 -59.6,0.0,2.4000000000000004
-59.6,0.0,2.5860962566844923
 -59.6,0.0,2.4000000000000004
-59.6,0.0,2.8000000000000003
 -59.6,0.0,2.8000000000000003
-59.786096256684495,0.0,2.986096256684492
 -59.6,0.0,2.8000000000000003
57.2,0.0,10.0
 57.2,0.0,10.0
57.24285714285715,0.0,10.0
 57.2,0.0,10.0
57.6,0.0,10.0
 57.6,0.0,10.0
57.642857142857146,0.0,10.0
 57.6,0.0,10.0
58.0,0.0,10.0
 58.0,0.0,10.0
58.042857142857144,0.0,10.0
 58.0,0.0,10.0
58.400000000000006,0.0,10.0
 58.400000000000006,0.0,10.0
58.44285714285715,0.0,9.957142857142857
 58.400000000000006,0.0,10.0
58.800000000000004,0.0,9.600000000000001
 58.800000000000004,0.0,9.600000000000001
58.84285714285715,0.0,9.557142857142859
 58.800000000000004,0.0,9.600000000000001
59.2,0.0,9.200000000000001
 59.2,0.0,9.200000000000001
59.24285714285715,0.0,9.157142857142858
 59.2,0.0,9.200000000000001
59.6,0.0,8.8
 59.6,0.0,8.8
59.642857142857146,0.0,8.757142857142858
 59.6,0.0,8.8
60.0,0.0,8.4
 60.0,0.0,8.4
60.0,0.0,8.357142857142858
 60.0,0.0,8.4
60.0,0.0,8.0
 60.0,0.0,8.0
60.0,0.0,7.957142857142857
 60.0,0.0,8.0
60.0,0.0,7.6000000000000005
 60.0,0.0,7.6000000000000005
60.0,0.0,7.557142857142858
 60.0,0.0,7.6000000000000005
-56.800000000000004,0.0,10.0
 -56.800000000000004,0.0,10.0
-57.01390374331551,0.0,10.0
 -57.2,0.0,10.0
-57.2,0.0,10.0
 -57.2,0.0,10.0
-57.41390374331551,0.0,10.0
 -57.6,0.0,10.0
-57.6,0.0,10.0
 -57.6,0.0,10.0
-57.81390374331551,0.0,10.0
 -58.0,0.0,10.0
-58.0,0.0,10.0
 -58.0,0.0,10.0
-58.21390374331551,0.0,9.786096256684493
 -58.400000000000006,0.0,9.600000000000001
-58.400000000000006,0.0,9.600000000000001
 -58.400000000000006,0.0,9.600000000000001
-58.61390374331551,0.0,9.386096256684493
 -58.800000000000004,0.0,9.200000000000001
-58.800000000000004,0.0,9.200000000000001
 -58.800000000000004,0.0,9.200000000000001
-59.01390374331551,0.0,8.986096256684492
 -59.2,0.0,8.8
-59.2,0.0,8.8
 -59.2,0.0,8.8
-59.41390374331551,0.0,8.586096256684492
 -59.6,0.0,8.4
-59.6,0.0,8.4
 -59.6,0.0,8.4
-59.6,0.0,8.186096256684491
 -59.6,0.0,8.0
-59.6,0.0,8.0
 -59.6,0.0,8.0
-59.6,0.0,7.786096256684492
 -59.6,0.0,7.6000000000000005
-59.6,0.0,7.6000000000000005
 -59.6,0.0,7.6000000000000005
-59.81390374331551,0.0,7.3860962566844925
 -60.0,0.0,7.2
52.64,0.0,0.0
 52.800000000000004,0.0,0.0
52.800000000000004,0.0,0.0
 52.800000000000004,0.0,0.0
52.400000000000006,0.0,0.4
 52.400000000000006,0.0,0.4
52.400000000000006,0.0,0.4
 52.400000000000006,0.0,0.4
51.6,0.0,0.4
 51.86666666666667,0.0,0.4
49.06666666666667,0.0,3.066666666666667
 48.800000000000004,0.0,2.8000000000000003
50.800000000000004,0.0,0.4
 50.400000000000006,0.0,0.5333333333333333
50.800000000000004,0.0,0.4
 52.0,0.0,0.4
50.400000000000006,0.0,0.4
 51.6,0.0,0.4
50.400000000000006,0.0,0.4
 50.400000000000006,0.0,0.4
50.2,0.0,0.4
 50.800000000000004,0.0,0.4
50.2,0.0,0.4
 50.8,0.0,-0.3999999999999999
50.0,0.0,0.6666666666666667
 50.800000000000004,0.0,0.4
49.86666666666667,0.0,0.8
 49.6,0.0,0.8
49.6,0.0,1.2000000000000002
 49.599999999999994,0.0,1.6000000000000003
49.6,0.0,1.2000000000000002
 49.2,0.0,0.8000000000000003
49.733333333333334,0.0,1.3333333333333335
 50.0,0.0,1.2000000000000002
49.733333333333334,0.0,1.6
 49.2,0.0,1.6
49.6,0.0,1.7333333333333334
 50.0,0.0,1.6
49.333333333333336,0.0,2.0
 48.800000000000004,0.0,2.0
49.333333333333336,0.0,2.1333333333333333
 49.6,0.0,2.0
49.333333333333336,0.0,2.4000000000000004
 48.800000000000004,0.0,2.4000000000000004
49.1,0.0,2.8000000000000003
